,name,github_id,npm_id,category,maven_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,show,projectrank_placing,labels,demo_url,trending,nuget_id,pypi_id,github_release_downloads,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,conda_id,conda_url,conda_latest_release_published_at,conda_total_downloads,brew_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,new_addition
0,Webpack,webpack/webpack,webpack,dev-tools,org.webjars.npm:webpack,https://github.com/webpack/webpack,https://github.com/webpack/webpack,MIT,2012-03-10 10:08:14.000,2022-01-13 15:25:00.000,2022-01-13 14:24:27.000,14774.0,338.0,8085,1551.0,5489.0,276.0,8590.0,60236,2022-01-12 08:25:48.000,5.66.0,796.0,A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading..,9335778.0,8520060.0,793.0,53,https://www.npmjs.com/package/webpack,2022-01-12 08:24:10.749,815705.0,66153346.0,66153346.0,https://search.maven.org/artifact/org.webjars.npm/webpack,2019-09-27 00:00:00.000,13.0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Material-UI,mui-org/material-ui,@material-ui/core,ui-frameworks,org.webjars.npm:material-ui__styles,https://github.com/mui-org/material-ui,https://github.com/mui-org/material-ui,MIT,2014-08-18 19:11:54.000,2022-01-13 14:42:11.000,2022-01-13 13:48:29.000,18842.0,630.0,25567,1374.0,15403.0,894.0,14001.0,74332,2022-01-10 20:13:24.000,5.2.8,161.0,"MUI (formerly Material-UI) is the React UI library you always wanted. Follow your own design system, or start with..",809577.0,787603.0,2651.0,52,https://www.npmjs.com/package/@material-ui/core,2021-08-25 07:29:18.576,21974.0,7165720.0,7165720.0,https://search.maven.org/artifact/org.webjars.npm/material-ui__styles,2021-02-10 11:48:10.000,,True,1,['material-ui'],,,,,,,,,,,,,,,,,,,,,,,,,
2,Next.js,vercel/next.js,next,cms-frameworks,,https://github.com/vercel/next.js,https://github.com/vercel/next.js,MIT,2016-10-05 23:32:51.000,2022-01-13 15:07:46.000,2022-01-13 15:02:34.000,10273.0,847.0,16084,1221.0,10255.0,1232.0,10625.0,79571,2022-01-12 08:14:48.000,12.0.8,1419.0,The React Framework.,26898.0,16913.0,2014.0,50,https://www.npmjs.com/package/next,2022-01-12 09:28:52.651,9985.0,7264541.0,7264541.0,,,,True,1,,https://nextjs.org/showcase,-1.0,,,,,,,,,,,,,,,,,,,,,,,
3,Ant Design,ant-design/ant-design,antd,ui-frameworks,org.webjars.npm:antd,https://github.com/ant-design/ant-design,https://github.com/ant-design/ant-design,MIT,2015-04-24 15:37:24.000,2022-01-13 15:40:41.000,2022-01-13 12:32:09.000,21465.0,263.0,32060,154.0,10100.0,777.0,22163.0,77011,2022-01-10 10:59:48.000,4.18.3,628.0,An enterprise-class UI design language and React UI library.,299329.0,278494.0,1758.0,49,https://www.npmjs.com/package/antd,2022-01-10 10:59:22.520,20835.0,2785840.0,2785840.0,https://search.maven.org/artifact/org.webjars.npm/antd,2021-11-07 11:20:14.000,,True,1,['ant-design'],,,,,,,,,,,,,,,,,,,,,,,,,
4,Gatsby,gatsbyjs/gatsby,gatsby,cms-frameworks,,https://github.com/gatsbyjs/gatsby,https://github.com/gatsbyjs/gatsby,MIT,2015-05-21 22:43:05.000,2022-01-13 15:14:38.000,2022-01-13 15:12:33.000,19688.0,430.0,10086,851.0,19425.0,373.0,13039.0,52153,2022-01-12 14:15:30.586,4.5.2,2403.0,"Build blazing fast, modern apps and websites with React.",412047.0,397869.0,4154.0,49,https://www.npmjs.com/package/gatsby,2022-01-13 10:46:03.547,14178.0,1384406.0,1384406.0,,,,True,2,,https://www.gatsbyjs.com/showcase/,1.0,,,,,,,,,,,,,,,,,,,,,,,
5,axios,axios/axios,axios,utils,,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27.000,2022-01-13 09:46:06.000,2022-01-13 05:56:28.000,1070.0,26.0,9095,1221.0,954.0,290.0,3200.0,90408,2021-10-25 17:51:25.987,0.24.0,52.0,Promise based HTTP client for the browser and node.js.,5874670.0,5549450.0,320.0,48,https://www.npmjs.com/package/axios,2021-10-25 17:51:25.987,325220.0,78751026.0,78751026.0,,,,True,1,,,,axios.js,,,,,,,,,,,,,,,,,,,,,,
6,three.js,mrdoob/three.js,three,data-viz,org.webjars.npm:three,https://github.com/mrdoob/three.js,https://github.com/mrdoob/three.js,MIT,2010-03-23 18:58:01.000,2022-01-13 16:08:44.000,2022-01-13 16:08:44.000,39468.0,1238.0,30170,2542.0,12228.0,475.0,10526.0,77725,2021-12-24 17:11:38.000,r136,237.0,JavaScript 3D Library.,7996.0,,1908.0,48,https://www.npmjs.com/package/three,2013-04-17 19:15:32.096,7991.0,1536701.0,1536701.0,https://search.maven.org/artifact/org.webjars.npm/three,2021-12-03 01:56:32.000,5.0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Storybook,storybookjs/storybook,@storybook/react,dev-tools,,https://github.com/storybookjs/storybook,https://github.com/storybookjs/storybook,MIT,2016-03-18 04:23:44.000,2022-01-13 15:12:44.000,2022-01-13 15:11:03.000,38091.0,1311.0,6991,925.0,7864.0,1630.0,7036.0,68039,2022-01-11 16:26:32.000,6.4.12,974.0,"The UI component explorer. Develop, document, & test React, Vue, Angular, Web Components, Ember, Svelte & more!.",38265.0,15980.0,1671.0,48,https://www.npmjs.com/package/@storybook/react,2022-01-13 11:54:22.019,22285.0,8190503.0,8190503.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
8,jest,facebook/jest,jest,testing,,https://github.com/facebook/jest,https://github.com/facebook/jest,MIT,2013-12-10 00:18:04.000,2022-01-13 07:01:47.000,2022-01-06 16:25:45.000,5766.0,127.0,5551,548.0,5543.0,1690.0,5111.0,37610,2022-01-05 13:06:35.000,27.4.7,290.0,Delightful JavaScript Testing.,4791402.0,4371974.0,1386.0,48,https://www.npmjs.com/package/jest,2022-01-05 13:05:50.479,419428.0,50710944.0,50710944.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Chart.js,chartjs/Chart.js,chart.js,data-viz,org.webjars.npm:chart.js,https://github.com/chartjs/Chart.js,https://github.com/chartjs/Chart.js,MIT,2013-03-17 23:56:36.000,2022-01-12 12:42:49.000,2022-01-11 20:57:35.000,4136.0,64.0,11331,1401.0,3330.0,112.0,6182.0,55844,2021-12-31 07:33:24.000,3.7.0,85.0,Simple HTML5 Charts using the canvas tag.,488446.0,466314.0,422.0,47,https://www.npmjs.com/package/chart.js,2021-12-23 19:08:41.862,22107.0,6192981.0,6246418.0,https://search.maven.org/artifact/org.webjars.npm/chart.js,2021-12-31 07:33:24.000,23.0,True,1,,,,,XStatic-Chart.js,4862498.0,https://pypi.org/project/XStatic-Chart.js,2015-11-26 11:12:27.000,2.0,3.0,,,,,,,,,,,,,,,,
10,Tailewind CSS,tailwindlabs/tailwindcss,tailwindcss,styling,org.webjars.npm:tailwindcss,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14.000,2022-01-12 13:28:59.000,2022-01-12 13:28:58.000,4448.0,196.0,2473,558.0,1608.0,64.0,1998.0,52230,2022-01-11 10:27:40.737,3.0.13,490.0,A utility-first CSS framework for rapid UI development.,535016.0,529978.0,211.0,46,https://www.npmjs.com/package/tailwindcss,2022-01-11 10:27:40.737,5038.0,6719929.0,6720376.0,https://search.maven.org/artifact/org.webjars.npm/tailwindcss,2021-11-23 13:05:21.000,,True,1,,,,,,7611.0,,,,,,,,,,,,,,,,,,,,
11,cypress,cypress-io/cypress,cypress,testing,,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress,MIT,2015-03-04 00:46:28.000,2022-01-13 15:51:15.000,2022-01-12 16:41:35.000,16182.0,205.0,2157,568.0,4198.0,2008.0,7310.0,35966,2022-01-10 23:41:29.000,9.2.1,151.0,"Fast, easy and reliable testing for anything that runs in a browser.",344148.0,337794.0,334.0,46,https://www.npmjs.com/package/cypress,2022-01-10 20:00:08.511,6354.0,10778867.0,10778867.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
12,lodash,lodash/lodash,lodash,utils,org.webjars.npm:lodash.uniqby,https://github.com/lodash/lodash,https://github.com/lodash/lodash,MIT,2012-04-07 04:11:46.000,2022-01-10 18:11:17.000,2021-04-23 17:25:37.000,8005.0,,6191,875.0,1250.0,327.0,3734.0,51887,2021-02-20 15:42:16.891,4.17.21,114.0,"A modern JavaScript utility library delivering modularity, performance, & extras.",14558742.0,13439697.0,327.0,45,https://www.npmjs.com/package/lodash,2021-02-20 15:42:16.891,1119045.0,165901998.0,165901998.0,https://search.maven.org/artifact/org.webjars.npm/lodash.uniqby,2018-08-22 00:00:00.000,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
13,date-fns,date-fns/date-fns,date-fns,utils,org.webjars.npm:date-fns,https://github.com/date-fns/date-fns,https://github.com/date-fns/date-fns,MIT,2014-10-06 10:24:22.000,2022-01-13 15:25:46.000,2022-01-11 12:29:01.000,1870.0,119.0,1382,218.0,1386.0,376.0,1065.0,27814,2021-12-28 15:15:35.000,2.28.0,175.0,Modern JavaScript date utility library.,1193380.0,1119411.0,377.0,45,https://www.npmjs.com/package/date-fns,2021-12-28 15:06:10.743,73955.0,41317735.0,41317747.0,https://search.maven.org/artifact/org.webjars.npm/date-fns,2021-11-07 10:28:57.000,14.0,True,2,,,,,,871.0,,,,,,,,,,,,,,,,,,,,
14,react-redux,reduxjs/react-redux,react-redux,state-management,org.webjars.npm:react-redux,https://github.com/reduxjs/react-redux,https://github.com/reduxjs/react-redux,MIT,2015-07-11 17:32:01.000,2022-01-07 23:15:37.000,2022-01-07 23:15:37.000,1045.0,51.0,3159,429.0,682.0,22.0,1131.0,21678,2021-10-25 17:12:05.000,7.2.6,109.0,Official React bindings for Redux.,1975354.0,1821307.0,267.0,45,https://www.npmjs.com/package/react-redux,2021-12-22 21:50:56.326,154035.0,16649048.0,16649048.0,https://search.maven.org/artifact/org.webjars.npm/react-redux,2022-01-06 08:55:30.000,12.0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Bootstrap React,react-bootstrap/react-bootstrap,react-bootstrap,ui-frameworks,org.webjars.npm:react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,MIT,2013-12-27 19:06:07.000,2022-01-13 10:16:30.000,2022-01-12 17:18:48.000,4253.0,48.0,3250,439.0,2955.0,161.0,3082.0,20339,2021-12-31 00:52:31.000,2.1.0,185.0,Bootstrap components built with React.,681976.0,649175.0,462.0,45,https://www.npmjs.com/package/react-bootstrap,2021-12-31 00:51:28.926,32793.0,3412474.0,3413034.0,https://search.maven.org/artifact/org.webjars.npm/react-bootstrap,2020-08-30 00:00:00.000,8.0,True,1,['bootstrap'],,,,,50484.0,,,,,,,,,,,,,,,,,,,,
16,d3,d3/d3,d3,data-viz,,https://github.com/d3/d3,https://github.com/d3/d3,ISC,2010-09-27 17:22:42.000,2022-01-07 18:16:48.000,2022-01-07 18:16:32.000,4322.0,6.0,22935,3834.0,1110.0,3.0,2096.0,99828,2022-01-07 18:17:00.000,7.3.0,253.0,"Bring data to life with SVG, Canvas and HTML.",267901.0,239522.0,136.0,44,https://www.npmjs.com/package/d3,2022-01-07 18:16:43.694,28379.0,5265335.0,5278490.0,,,,True,1,,,,,,973532.0,,,,,,,,,,,,,,,,,,,,
17,vite,vitejs/vite,vite,dev-tools,,https://github.com/vitejs/vite,https://github.com/vitejs/vite,MIT,2020-04-21 05:03:57.000,2022-01-13 13:26:43.000,2022-01-13 10:11:26.000,3518.0,350.0,2651,324.0,2055.0,770.0,2582.0,36073,2022-01-13 10:36:50.000,2.7.11,272.0,Next generation frontend tooling. Its fast!.,106414.0,105718.0,448.0,44,https://www.npmjs.com/package/vite,2022-01-13 10:11:35.181,696.0,1588682.0,1588682.0,,,,True,2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
18,react-hook-form,react-hook-form/react-hook-form,react-hook-form,others,,https://github.com/react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,MIT,2019-03-05 23:47:10.000,2022-01-13 15:35:55.000,2022-01-13 07:58:58.000,3061.0,145.0,1231,169.0,1785.0,12.0,2881.0,25333,2022-01-12 09:30:44.000,7.23.0,910.0,React Hooks for form state management and validation (Web + React Native).,119825.0,119111.0,198.0,44,https://www.npmjs.com/package/react-hook-form,2022-01-12 09:30:07.485,714.0,4708726.0,4708726.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,winston,winstonjs/winston,winston,utils,org.webjars.npm:winston,https://github.com/winstonjs/winston,https://github.com/winstonjs/winston,MIT,2010-12-29 18:49:51.000,2022-01-13 15:08:17.000,2022-01-13 15:08:17.000,1399.0,42.0,1615,224.0,735.0,430.0,906.0,18274,2022-01-10 22:26:13.717,3.4.0,85.0,A logger for just about everything.,518937.0,447237.0,358.0,44,https://www.npmjs.com/package/winston,2022-01-10 22:26:13.717,71692.0,34924906.0,34924906.0,https://search.maven.org/artifact/org.webjars.npm/winston,2019-04-16 00:00:00.000,8.0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Styled Components,styled-components/styled-components,styled-components,styling,org.webjars.npm:styled-components,https://github.com/styled-components/styled-components,https://github.com/styled-components/styled-components,MIT,2016-08-16 06:41:32.000,2021-12-29 16:20:07.000,2021-12-15 16:53:33.000,3292.0,4.0,2182,374.0,1146.0,61.0,2422.0,35691,2021-10-19 13:37:20.000,5.3.3,291.0,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress.,959844.0,915335.0,318.0,43,https://www.npmjs.com/package/styled-components,2021-10-19 13:31:04.868,44504.0,11557114.0,11557114.0,https://search.maven.org/artifact/org.webjars.npm/styled-components,2021-04-08 20:16:45.000,5.0,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
21,preact,preactjs/preact,preact,others,org.webjars.npm:preact,https://github.com/preactjs/preact,https://github.com/preactjs/preact,MIT,2015-09-11 02:40:18.000,2022-01-13 10:40:16.000,2021-12-17 08:18:02.000,4948.0,32.0,1708,423.0,1820.0,226.0,1313.0,30698,2021-12-29 12:32:21.000,10.6.4,188.0,Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,81966.0,73785.0,287.0,43,https://www.npmjs.com/package/preact,2021-12-09 20:57:46.032,8158.0,3368088.0,3368088.0,https://search.maven.org/artifact/org.webjars.npm/preact,2021-12-29 12:32:21.000,23.0,True,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
22,esbuild,evanw/esbuild,esbuild,dev-tools,,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild,MIT,2016-06-14 16:08:50.000,2022-01-09 00:11:48.000,2022-01-09 00:07:08.000,2772.0,232.0,731,289.0,252.0,230.0,1442.0,29880,2022-01-09 00:12:02.000,0.14.11,390.0,An extremely fast JavaScript and CSS bundler and minifier.,187479.0,186484.0,75.0,43,https://www.npmjs.com/package/esbuild,2022-01-09 00:11:36.861,916.0,8879227.0,8879227.0,,,,True,2,,,,,,,,,,,github.com/evanw/esbuild,https://pkg.go.dev/github.com/evanw/esbuild,2022-01-09 00:07:08.000,79.0,,,,,,,,,,,,
23,bulma,jgthms/bulma,bulma,ui-frameworks,org.webjars.npm:bulma,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34.000,2022-01-04 17:00:58.000,2022-01-04 17:00:55.000,1658.0,16.0,3829,634.0,1045.0,356.0,2169.0,44905,2021-09-14 04:55:29.000,0.9.3,59.0,Modern CSS framework based on Flexbox.,188451.0,176815.0,379.0,42,https://www.npmjs.com/package/bulma,2021-06-18 17:42:02.342,11618.0,679246.0,690537.0,https://search.maven.org/artifact/org.webjars.npm/bulma,2021-09-14 04:55:29.000,18.0,True,2,,,,,,575854.0,,,,,,,,,,,,,,,,,,,,
24,SheetJS,SheetJS/sheetjs,xlsx,file-handling,org.webjars.bower:js-xlsx,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2022-01-12 07:00:00.000,2022-01-10 18:45:50.000,581.0,19.0,7338,595.0,278.0,101.0,2034.0,28707,2022-01-10 19:05:18.238,0.17.5,164.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,94891.0,88339.0,173.0,42,https://www.npmjs.com/package/xlsx,2022-01-10 19:05:18.238,6546.0,4556626.0,4556626.0,https://search.maven.org/artifact/org.webjars.bower/js-xlsx,2022-01-02 15:02:28.000,6.0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
25,enzyme,enzymejs/enzyme,enzyme,testing,cljsjs:enzyme,https://github.com/enzymejs/enzyme,https://github.com/enzymejs/enzyme,MIT,2015-11-10 21:45:38.000,2022-01-02 05:20:02.000,2021-09-17 19:39:36.000,1973.0,,2083,273.0,803.0,282.0,1489.0,19795,2020-02-09 17:35:02.000,3.8.0,54.0,JavaScript Testing utilities for React.,493675.0,415999.0,397.0,42,https://www.npmjs.com/package/enzyme,2019-12-20 00:08:40.725,77676.0,7389172.0,7389172.0,https://search.maven.org/artifact/cljsjs/enzyme,2020-02-09 17:35:02.000,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
26,React Admin,marmelab/react-admin,react-admin,admin-dashboards,org.webjars.npm:ra-language-english,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2022-01-13 15:03:02.000,2022-01-09 11:32:59.000,11218.0,286.0,4097,271.0,3691.0,149.0,3269.0,18694,2022-01-03 16:33:40.000,3.19.6,191.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",8619.0,8226.0,503.0,42,https://www.npmjs.com/package/react-admin,2022-01-03 15:23:44.416,391.0,155531.0,155531.0,https://search.maven.org/artifact/org.webjars.npm/ra-language-english,2019-03-26 00:00:00.000,2.0,True,1,['material-ui'],https://marmelab.com/react-admin-demo/,,,,,,,,,,,,,,,,,,,,,,,,
27,sweetalert2,sweetalert2/sweetalert2,sweetalert2,other-components,org.webjars.bower:sweetalert2,https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2/sweetalert2,MIT,2015-01-03 16:15:52.000,2022-01-13 11:29:21.000,2022-01-13 11:28:35.000,2687.0,52.0,1412,211.0,913.0,8.0,1449.0,14031,2022-01-07 21:13:48.000,11.3.4,597.0,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScripts popup boxes. Zero..",139430.0,135344.0,123.0,42,https://www.npmjs.com/package/sweetalert2,2022-01-07 21:13:22.560,4079.0,1321073.0,1327118.0,https://search.maven.org/artifact/org.webjars.bower/sweetalert2,2019-08-13 00:00:00.000,7.0,True,1,,,,JSoftCR_SweetAlert,,108813.0,,,,,,,,,,,,,,,,,,,,
28,echarts,apache/echarts,@mempool/echarts,data-viz,org.webjars.npm:echarts,https://github.com/apache/echarts,https://github.com/apache/echarts,Apache-2.0,2013-04-03 03:18:59.000,2022-01-13 11:17:28.000,2022-01-13 03:28:53.000,8283.0,129.0,18437,2036.0,1285.0,1975.0,13139.0,49388,2021-11-09 12:58:42.000,5.2.2,95.0,"Apache ECharts is a powerful, interactive charting and data visualization library for browser.",171294.0,171293.0,184.0,41,https://www.npmjs.com/package/@mempool/echarts,2021-10-22 11:50:19.406,,20.0,20.0,https://search.maven.org/artifact/org.webjars.npm/echarts,2021-11-09 12:58:42.000,1.0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
29,parcel,parcel-bundler/parcel,parcel,dev-tools,,https://github.com/parcel-bundler/parcel,https://github.com/parcel-bundler/parcel,MIT,2017-08-07 16:36:47.000,2022-01-12 22:19:11.000,2022-01-12 15:55:59.000,2606.0,95.0,2054,462.0,2435.0,682.0,3687.0,39849,2022-01-12 16:39:21.091,2.2.0,444.0,The zero configuration build tool for the web.,46389.0,43669.0,341.0,41,https://www.npmjs.com/package/parcel,2022-01-12 16:39:21.091,2720.0,295728.0,296086.0,,,,True,2,,,,,,,,,,,,,,,conda-forge/parceljs,https://anaconda.org/conda-forge/parceljs,2022-01-12 21:03:54.868,3589.0,,,,,,,,
30,mermaid,mermaid-js/mermaid,mermaid,data-viz,org.webjars.npm:mermaid,https://github.com/mermaid-js/mermaid,https://github.com/mermaid-js/mermaid,MIT,2014-11-01 23:52:32.000,2022-01-13 15:26:51.000,2022-01-13 15:26:45.000,4241.0,256.0,2918,573.0,997.0,540.0,1095.0,39457,2022-01-03 14:06:09.000,8.13.8,125.0,Generation of diagram and flowchart from text in a similar manner as markdown.,7934.0,7194.0,308.0,41,https://www.npmjs.com/package/mermaid,2021-12-29 10:23:22.581,740.0,489163.0,489163.0,https://search.maven.org/artifact/org.webjars.npm/mermaid,2022-01-03 14:06:09.000,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,lerna,lerna/lerna,lerna,dev-tools,,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2022-01-10 07:23:56.000,2021-06-02 22:46:25.000,2218.0,,2042,253.0,884.0,743.0,1485.0,31331,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,125598.0,106969.0,280.0,41,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,18629.0,4070437.0,4070437.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
32,react-use,streamich/react-use,react-use,others,org.webjars.npm:react-use,https://github.com/streamich/react-use,https://github.com/streamich/react-use,Unlicense,2018-10-27 10:16:05.000,2022-01-13 15:01:56.000,2021-12-30 14:35:38.000,2910.0,60.0,2080,215.0,1826.0,437.0,208.0,27501,2021-12-30 14:35:45.000,17.3.2,263.0,React Hooks.,22253.0,21310.0,184.0,41,https://www.npmjs.com/package/react-use,2021-12-30 14:35:41.846,943.0,2537621.0,2537621.0,https://search.maven.org/artifact/org.webjars.npm/react-use,2021-09-11 20:41:57.000,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
33,react-query,tannerlinsley/react-query,react-query,data-fetching,,https://github.com/tannerlinsley/react-query,https://github.com/tannerlinsley/react-query,MIT,2019-09-10 19:23:58.000,2022-01-12 13:59:40.000,2022-01-12 13:53:10.000,1427.0,75.0,1312,169.0,910.0,38.0,821.0,24839,2022-01-12 13:59:47.000,3.34.8,422.0,"Hooks for fetching, caching and updating asynchronous data in React.",37226.0,37065.0,405.0,41,https://www.npmjs.com/package/react-query,2021-12-28 21:29:47.079,161.0,3247873.0,3247873.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Slate,ianstormtaylor/slate,slate,editors,,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2022-01-13 13:28:12.000,2022-01-13 13:24:36.000,3755.0,70.0,2600,303.0,1962.0,454.0,2316.0,23291,2021-12-23 12:25:15.000,slate@0.72.3,607.0,A completely customizable framework for building rich text editors. (Currently in beta.).,75010.0,70718.0,460.0,41,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,4292.0,941923.0,941923.0,,,,True,1,,https://www.slatejs.org/examples/richtext,,,,,,,,,,,,,,,,,,,,,,,,
35,Recharts,recharts/recharts,recharts,data-viz,org.webjars.npm:recharts,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2022-01-05 22:54:50.000,2021-12-21 15:46:23.000,1891.0,12.0,1322,188.0,455.0,304.0,1994.0,17586,2021-12-14 08:13:08.988,2.1.8,185.0,Redefined chart library built with React and D3.,69262.0,65145.0,230.0,41,https://www.npmjs.com/package/recharts,2021-12-14 08:13:08.988,4117.0,2556274.0,2556274.0,https://search.maven.org/artifact/org.webjars.npm/recharts,2020-05-06 00:00:00.000,,True,1,,http://recharts.org/en-US/examples,,,,,,,,,,,,,,,,,,,,,,,,
36,Semantic UI React,Semantic-Org/Semantic-UI-React,semantic-ui-react,ui-frameworks,org.webjars.npm:semantic-ui-react,https://github.com/Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,MIT,2015-06-19 16:47:19.000,2021-12-22 21:38:13.000,2021-10-15 11:28:36.000,3076.0,,3811,222.0,1872.0,157.0,2299.0,12598,2021-09-24 10:35:28.000,2.0.4,149.0,The official Semantic-UI-React integration.,146713.0,137221.0,313.0,41,https://www.npmjs.com/package/semantic-ui-react,2021-09-23 14:26:11.834,9492.0,859387.0,859387.0,https://search.maven.org/artifact/org.webjars.npm/semantic-ui-react,2019-04-02 00:00:00.000,,True,2,,https://react.semantic-ui.com/elements/button/,1.0,,,,,,,,,,,,,,,,,,,,,,,
37,ag-Grid,ag-grid/ag-grid,ag-grid-community,data-tables,org.webjars.npm:ag-grid-community__csv-export,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2022-01-13 14:56:36.000,2022-01-12 16:33:28.000,25047.0,1042.0,1394,201.0,524.0,41.0,4307.0,7900,2022-01-04 11:09:45.000,26.2.0,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1590.0,1041.0,133.0,41,https://www.npmjs.com/package/ag-grid-community,2021-12-17 15:29:26.938,549.0,939968.0,939968.0,https://search.maven.org/artifact/org.webjars.npm/ag-grid-community__csv-export,2022-01-04 11:09:45.000,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
38,history,remix-run/history,history,state-management,org.webjars.npm:history,https://github.com/remix-run/history,https://github.com/remix-run/history,MIT,2015-07-18 23:31:47.000,2022-01-05 21:03:22.000,2021-12-17 19:45:37.000,1104.0,14.0,895,99.0,355.0,100.0,474.0,7480,2021-12-17 20:07:23.064,5.2.0,99.0,Manage session history with JavaScript.,1623805.0,1505709.0,73.0,41,https://www.npmjs.com/package/history,2021-12-17 20:07:23.064,118090.0,27337211.0,27337211.0,https://search.maven.org/artifact/org.webjars.npm/history,2020-12-23 00:55:10.000,6.0,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
39,i18next,i18next/i18next,i18next,utils,,https://github.com/i18next/i18next,https://github.com/i18next/i18next,MIT,2011-12-16 12:37:42.000,2022-01-11 16:38:38.267,2022-01-11 16:38:19.000,1769.0,49.0,577,86.0,551.0,4.0,1129.0,6018,2022-01-11 16:38:38.267,21.6.6,349.0,i18next: learn once - translate everywhere.,80504.0,73568.0,210.0,41,https://www.npmjs.com/package/i18next,2022-01-11 16:38:38.267,6936.0,7668699.0,7668699.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
40,formik,jaredpalmer/formik,formik,others,,https://github.com/jaredpalmer/formik,https://github.com/jaredpalmer/formik,Apache-2.0,2017-06-14 19:50:59.000,2022-01-11 17:50:04.000,2022-01-04 21:51:48.000,1703.0,3.0,2352,237.0,1162.0,551.0,1475.0,29396,2021-06-02 17:04:17.000,formik-native@2.1.17,201.0,"Build forms in React, without the tears.",168809.0,164882.0,418.0,40,https://www.npmjs.com/package/formik,2020-12-02 19:36:46.912,3927.0,5429537.0,5429537.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
